pnallath	WOS:000257861900011	10.1021/nn800048x
pnallath	WOS:000252012300009	10.1021/nn700048y
pnallath	WOS:000250173200015	10.1021/ac0709706
pnallath	WOS:000428954600016	10.1364/BOE.9.001613
pnallath	WOS:000384034600063	10.1021/acs.jpcc.6b03313
pnallath	WOS:000382115500010	10.1039/c6tb01659f
pnallath	WOS:000380021100014	10.1039/c6nr03217f
pnallath	WOS:000374561300068	10.1039/c6ra05895g
pnallath	WOS:000363650700004	10.1039/c5nr05234c
pnallath	WOS:000352277500020	10.1039/c4nr06441k
pnallath	WOS:000326982000034	10.1039/c3nr03210h
pnallath	WOS:000326063400010	10.1021/tx400228p
pnallath	WOS:000325762000036	10.1039/c3nr02639f
pnallath	WOS:000321014900027	10.1039/c3nr33280b
pnallath	WOS:000320689300007	10.1021/tx400087d
pnallath	WOS:000304913100010	10.1039/c2an35293a
pnallath	WOS:000304235000007	10.1021/tx300021u
pnallath	WOS:000299378301603	
pnallath	WOS:000299378301534	
pnallath	WOS:000299378300635	
pnallath	WOS:000208164702005	
pnallath	WOS:000208164700314	
pnallath	WOS:000207781609381	
pnallath	WOS:000281613800021	10.1039/c0nr00303d
pnallath	WOS:000280552300017	10.1007/s00216-010-3864-8
pnallath	WOS:000279722100013	10.1021/bi100268k
pnallath	WOS:000278588300018	10.1039/c0nr00080a
pnallath	WOS:000275134900016	10.1039/b9nr00053d
pnallath	WOS:000273268600011	10.1021/jp9083019
pnallath	WOS:000270911100042	10.1021/jp9021739
pnallath	WOS:000261736700034	
pnallath	WOS:000263320400050	10.1021/ja8068853
