hfernand	WOS:000248363100050	10.1021/es062481d
hfernand	WOS:000248315200018	10.1109/JOE.2007.890970
hfernand	WOS:000251517100009	10.1193/1.2205897
hfernand	WOS:000439442900011	10.1175/BAMS-D-16-0046.1
hfernand	WOS:000439307100004	10.1017/jfm.2018.488
hfernand	WOS:000435190300008	10.3390/atmos9050165
hfernand	WOS:000428801900001	10.1007/s10546-017-0326-2
hfernand	WOS:000414551000022	10.1002/qj.3112
hfernand	WOS:000410333500017	10.5670/oceanog.2017.224
hfernand	WOS:000409994200008	10.1007/s10652-017-9522-3
hfernand	WOS:000401557300008	10.1007/s10236-017-1059-y
hfernand	WOS:000397497700016	10.1002/joc.4819
hfernand	WOS:000395310100021	10.1121/1.4974070
hfernand	WOS:000389208100009	10.1175/BAMS-D-14-00197.1
hfernand	WOS:000380572500026	10.5670/oceanog.2016.55
hfernand	WOS:000380572500015	10.5670/oceanog.2016.44
hfernand	WOS:000380572500014	10.5670/oceanog.2016.43
hfernand	WOS:000377556700003	10.1016/j.jglr.2016.03.011
hfernand	WOS:000376412400007	10.1007/s10546-015-0095-8
hfernand	WOS:000376412400002	10.1007/s10546-015-0034-8
hfernand	WOS:000376412400008	10.1007/s10546-015-0101-1
hfernand	WOS:000375663600001	10.1117/1.JRS.10.026015
hfernand	WOS:000358604600001	10.1007/s10236-015-0858-2
hfernand	WOS:000357998100004	10.1175/JAMC-D-14-0241.1
hfernand	WOS:000354468800004	10.1007/s10652-013-9311-6
hfernand	WOS:000353576200003	10.1175/JAMC-D-14-0223.1
hfernand	WOS:000327859700004	10.1007/s10236-013-0656-7
hfernand	WOS:000319475000005	10.1007/s10546-012-9795-5
hfernand	WOS:000299504500001	10.1007/s10236-011-0495-3
hfernand	WOS:000299173800001	10.1007/s10652-011-9228-x
hfernand	WOS:000289039200002	10.13182/NT11-A11676
hfernand	WOS:000278717300003	10.1007/s10546-010-9495-y
hfernand	WOS:000264421900007	10.1127/0941-2948/2009/362
