sptasins	WOS:000261010100046	10.1016/j.ijms.2008.06.008
sptasins	WOS:000259846000002	10.1016/j.ijms.2008.05.004
sptasins	WOS:000257142000006	10.1080/00986440801963717
sptasins	WOS:000255552800009	10.1016/j.cplett.2008.02.104
sptasins	WOS:000245324300080	10.1103/PhysRevE.75.031915
sptasins	WOS:000255466900005	10.1016/j.ijms.2008.02.007
sptasins	WOS:000245304500010	10.1039/b616619a
sptasins	WOS:000249242900027	10.1021/ac070656b
sptasins	WOS:000241248400068	10.1063/1.2338320
sptasins	WOS:000246871000007	10.1016/j.ijms.2007.01.022
sptasins	WOS:000239423600012	10.1063/1.2222370
sptasins	WOS:000437811500077	10.1021/acs.jpcc.8b01012
sptasins	WOS:000435539900272	
sptasins	WOS:000451779300008	10.1515/hsz-2018-0203
sptasins	WOS:000441089800014	10.1039/c8cp02718h
sptasins	WOS:000438314800009	10.1021/acs.jpclett.8b01466
sptasins	WOS:000434385600017	10.1039/c8cc02801j
sptasins	WOS:000429947800002	10.1088/1361-6463/aab8f0
sptasins	WOS:000438217600002	10.1116/1.5023113
sptasins	WOS:000428280500012	10.1116/1.5014983
sptasins	WOS:000419750900032	10.1021/acs.jpclett.7b01382
sptasins	WOS:000413311500008	10.1140/epjd/e2017-80521-y
sptasins	WOS:000412965800049	10.1021/acs.chemmater.7b03243
sptasins	WOS:000409946200017	10.1063/1.4994679
sptasins	WOS:000409310800001	10.1088/1361-6455/aa8572
sptasins	WOS:000406678000003	10.1103/PhysRevLett.119.053402
sptasins	WOS:000404808000031	10.1021/acsnano.7600367
sptasins	WOS:000398999000013	10.1039/c6cc09961k
sptasins	WOS:000395283700024	10.1063/1.4976206
sptasins	WOS:000390515700005	10.1016/j.ijms.2016.10.008
sptasins	WOS:000390087000018	10.1021/acs.jpclett.6b02499
sptasins	WOS:000398270000001	10.1140/epjd/e2016-70274-6
sptasins	WOS:000389205900007	10.1002/ppap.201600058
sptasins	WOS:000386421900014	10.1021/acs.chemmater.6b02536
sptasins	WOS:000383373000051	10.1002/anie.201605013
sptasins	WOS:000379528500003	10.1002/cctc.201600046
sptasins	WOS:000380888200016	10.1039/c6nr00979d
sptasins	WOS:000376164000002	10.1140/epjd/e2016-60673-0
sptasins	WOS:000374641900001	10.1038/srep24848
sptasins	WOS:000372519300021	10.1016/j.apsusc.2016.01.170
sptasins	WOS:000371424800016	10.1007/s11244-015-0526-2
sptasins	WOS:000368322600038	10.1021/acs.chemmater.5b04122
sptasins	WOS:000355931800109	10.1063/1.4921388
sptasins	WOS:000355632900015	10.1039/c5cp01886b
sptasins	WOS:000354720700002	10.1140/epjd/e2015-60036-5
sptasins	WOS:000350333600041	10.3390/ijms16022971
sptasins	WOS:000349165103738	
sptasins	WOS:000347744700029	10.1021/jp508245s
sptasins	WOS:000348203200105	10.1039/c4cp04742g
sptasins	WOS:000338185900002	10.1140/epjd/e2014-40844-9
sptasins	WOS:000344464800043	10.1039/c4cp03452j
sptasins	WOS:000342148600006	10.1002/adma.201400954
sptasins	WOS:000338401900011	10.1016/j.cplett.2014.05.007
sptasins	WOS:000336249600007	10.1063/1.4874983
sptasins	WOS:000335335700007	10.1140/epjd/e2014-40846-7
sptasins	WOS:000333332600004	10.1088/0022-3727/47/14/145202
sptasins	WOS:000333119800037	10.1039/c3cp55371j
sptasins	WOS:000332795400003	10.1140/epjd/e2014-40753-y
sptasins	WOS:000332188100045	10.1021/jp411977p
sptasins	WOS:000338622200024	10.1016/j.ijms.2013.12.005
sptasins	WOS:000329618406157	
sptasins	WOS:000329618402605	
sptasins	WOS:000329618402217	
sptasins	WOS:000330614400034	10.1063/1.4861663
sptasins	WOS:000325254100019	10.1007/s13361-013-0715-9
sptasins	WOS:000320622600097	10.1063/1.4809830
sptasins	WOS:000317275400015	10.1088/0963-0252/22/2/025013
sptasins	WOS:000312140100009	10.1039/c2ra21444j
sptasins	WOS:000310482900037	10.1021/jp307463z
sptasins	WOS:000298490700022	10.1063/1.3664784
sptasins	WOS:000280708400029	10.1039/b926267a
sptasins	WOS:000279627300007	10.1039/c001188f
sptasins	WOS:000287095500034	10.1063/1.3544217
sptasins	WOS:000284520100054	10.1021/jp105341k
sptasins	WOS:000284148800024	10.1016/j.cplett.2010.10.016
sptasins	WOS:000274180500002	10.1016/j.chemphys.2009.10.024
sptasins	WOS:000267300000012	10.1039/b820670h
sptasins	WOS:000258490600063	10.1063/1.2961027
sptasins	WOS:000263837200017	10.1039/b814219j
sptasins	WOS:000238805600022	10.1021/jp0568327
